3.000000000000000000e+00,8.465497600302257508e-02,2.986710014356469892e-02
4.000000000000000000e+00,1.506092670964223335e-01,1.822602463788721566e-02
5.000000000000000000e+00,2.462387714927484761e-01,3.866823726041272030e-02
