3.000000000000000000e+00,7.168072954754041437e-02,8.278856463862468526e-16
4.000000000000000000e+00,1.472185456442958451e-01,2.368810502488424489e-16
5.000000000000000000e+00,2.319044620156843484e-01,2.529094944402872073e-16
