7.000000000000000000e+00,2.992040718406752120e-01,4.465728044267542468e-02
9.000000000000000000e+00,3.771452022421195038e-01,1.326826348813792654e-02
1.200000000000000000e+01,4.602864174791894691e-01,1.550604064445484584e-02
