3.000000000000000000e+00,7.540964881485527627e-02,2.088661124898582215e-16
4.000000000000000000e+00,1.268134121982905649e-01,7.945384601426718971e-03
5.000000000000000000e+00,2.297063753038240397e-01,7.363292577633341780e-03
