3.000000000000000000e+00,1.052139958228533179e-01,3.834677658534481337e-02
4.000000000000000000e+00,1.364696277589288465e-01,2.099967577552341175e-02
5.000000000000000000e+00,2.363872881722465791e-01,2.268754791480284000e-02
