3.000000000000000000e+00,8.244873139122885219e-02,2.765083387284233106e-03
4.000000000000000000e+00,2.330642210780801138e-01,3.090769149733279542e-01
5.000000000000000000e+00,2.416566161859771689e-01,1.016892754773890753e-02
