7.000000000000000000e+00,2.034199446297783598e-01,3.787929819574021705e-03
9.000000000000000000e+00,2.930725395153654933e-01,9.167797538403611723e-03
1.200000000000000000e+01,4.194801039542263021e-01,2.135014667625629789e-02
