3.000000000000000000e+00,8.685148348565618903e-02,9.403014565391418916e-03
4.000000000000000000e+00,4.233480942200136821e-01,4.770391349179165519e-01
5.000000000000000000e+00,6.468346395699964280e-01,6.224113189375619637e-01
